title,episodes,type
Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,1.0,music
Mahou no Princess Minky Momo: Yume no Naka no Rondo,1.0,ova
Mahou no Princess Minky Momo: Yume wo Dakishimete,62.0,tv
Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,3.0,special
Mahou no Ryouri: Kimi kara Kimi e,1.0,music
Mahou no Star Magical Emi: Finale! Finale!,1.0,ova
Mahou no Star Magical Emi: Kumo Hikaru,1.0,ova
Mahou no Star Magical Emi: Semishigure,1.0,ova
Mahou no Tenshi Creamy Mami: Curtain Call,1.0,music
Mahou no Tenshi Creamy Mami: Eien no Once More,1.0,ova
Mahou no Tenshi Creamy Mami: Long Goodbye,1.0,ova
Mahou no Tenshi Creamy Mami: Lovely Serenade,1.0,music
Mahou no Tenshi Creamy Mami: Perfect Memory,1.0,ova
Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,1.0,music
Mahou no Yousei Persia: Escape!,1.0,music
Mahou no Yousei Persia: Kaiten Mokuba,1.0,ova
Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,1.0,movie
Mahouka Koukou no Rettousei: Raihousha-hen,13.0,tv
Mahouka Koukou no Rettousei: Tsuioku-hen,1.0,special
Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,1.0,movie
Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,12.0,tv
Mahoutsukai no Yome: Gakuin-hen,1.0,ona
Mahoutsukai no Yome: Hoshi Matsu Hito,3.0,ova
Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,3.0,ova
Mai-HiME: Kuro no Mai/Saigo no Bansan,1.0,special
Mai-Otome 0: S.ifr,3.0,ova
Mai-Otome Special: Otome no Inori,1.0,special
Maid Kyouiku: Botsuraku Kizoku Rurikawa Tsubaki The Animation,,ova
Maid no Yakata: Zetsubou-hen,2.0,ova
Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,1.0,ova
Maison Ikkoku: Kanketsu-hen,1.0,movie
Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,1.0,special
Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,1.0,ova
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,12.0,tv
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,10.0,tv
Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,1.0,movie
Majime ni Fumajime Kaiketsu Zorori: Uchuu Tanken Daisakusen - Chikyuu wo Mezase-hen,1.0,movie
Majime ni Fumajime Kaiketsu Zorori: Uchuu Tanken Daisakusen - Ougon no Hoshi wo Sagase-hen,1.0,movie
Majimoji Rurumo: Kanketsu-hen,2.0,ova
Majin Sentai Death Ranger: Ubawareta Pudding!,1.0,ona
Majokko Club Yoningumi: A Kuukan kara no Alien X,1.0,ova
Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,1.0,special
Major Movie: Yuujou no Winning Shot,1.0,movie
Major: Message,1.0,ova
Major: World Series,2.0,ova
Majutsushi Orphen Hagure Tabi: Kimluck-hen,11.0,tv
Majutsushi Orphen Hagure Tabi: Seiiki-hen,12.0,tv
Majutsushi Orphen Hagure Tabi: Tennin no Isan,1.0,special
Majutsushi Orphen Hagure Tabi: Urbanrama-hen,12.0,tv
Majutsushi Orphen: Revenge,23.0,tv
Majuu Sensen: The Apocalypse,13.0,tv
Makai Kishi Ingrid: Re - Mesu Buta Dorei ni Ochita Makai Kishi,1.0,ova
Makai Ouji: Devils and Realist,12.0,tv
Makai Senki Disgaea: Welcome to Netherworld,1.0,special
Makai Tenshi Djibril: Episode 2,4.0,ova
Makeruna! Senta: Sayonara Ijime Mushi,1.0,ova
Makura no Danshi: Sono Ato no Makura no Danshi,1.0,special
Mama Katsu: Midareru Mama-tachi no Himitsu,,ova
Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,2.0,ova
Man Jie Guoxue Xilie: Chengyu Gushi,85.0,tv
Man Jie Guoxue Xilie: Yuyan Gushi,145.0,tv
Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,2.0,ova
Mangirl!: Asobu Henshuu Girl,1.0,special
Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,1.0,ova
Manie-Manie: Meikyuu Monogatari,3.0,movie
Mao Qiu Daya Qi Qu: Lu Zhi Benzou Da Caoyuan,52.0,tv
Mao Qiu Daya Qi Qu: Lu Zhi Tuo Xian Piaoliu Ji,52.0,tv
Mao Qiu Daya Qi Qu: Lu Zhi Zui Zhang De Lutu,50.0,tv
Maomao Wang: Kongjian Chao Nengli,26.0,tv
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",13.0,tv
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",12.0,tv
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II Part 2",,tv
"Maoyuu Maou Yuusha: Kono Monogatari wa, da Niku dake de wa Nai no ja!",1.0,special
Marco: Haha wo Tazunete Sanzenri,1.0,movie
Mardock Scramble: The First Compression,1.0,movie
Mardock Scramble: The Second Combustion,1.0,movie
Mardock Scramble: The Third Exhaust,1.0,movie
Marginal Prince: Gekkeiju no Ouji-tachi,13.0,tv
Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,1.0,special
Marginal#4: Kiss kara Tsukuru Big Bang,12.0,tv
Maria-sama ga Miteru: Haru,13.0,tv
Maria-sama ga Miteru: Haru Specials,6.0,special
Maria†Holic: Runrun Riru Ranran Rara,1.0,music
Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,1.0,ova
Marin to Yamato: Fushigi na Nichiyoubi,1.0,ova
"Marriage Blue: ""Konyakusha ga Iru no ni, Doushite Konna Otoko ni......""",1.0,ova
Marriage: Kekkon,2.0,ova
Mars Red: Zero Kikan Nippou,5.0,ona
Marvel Disk Wars: The Avengers,51.0,tv
Mary Bell no Hi no Youjin: Guratto Kitara Dousuru,1.0,ova
"Masamune-kun no Revenge: Uchi no Mama ni Kagitte/Tsunade Shima, Futatabi./12-Ji wo Sugita Cinderella",1.0,ova
Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,3.0,ova
Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,9.0,ona
Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,1.0,ova
Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,1.0,special
Mashiro-iro Symphony: The Color of Lovers,12.0,tv
Mashiro-iro Symphony: The Color of Lovers Picture Drama,2.0,special
Mashle: Mash Burnedead to Fushigi na Tegami,1.0,special
Mass Effect: Paragon Lost,1.0,movie
Master of Epic: The Animation Age,12.0,tv
Master of Torque: Epilogue,1.0,ona
Matsubara-kun: Mackie E no Ouen Message,1.0,ona
Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,1.0,ona
Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,1.0,ona
Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,1.0,ova
Maze☆Bakunetsu Jikuu: Hot Springs,1.0,special
Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,1.0,movie
Mazinger Z Movie: Infinity,1.0,movie
Mazinkaiser: Shitou! Ankoku Dai Shogun,1.0,ova
McDull: Boluo You Wang Zi,1.0,movie
McDull: Chuntian Huahua Zhonghua Bowuguan,5.0,tv
McDull: Fan Bao Qibing,1.0,movie
McDull: Gushi,1.0,movie
McDull: Kuaile Di Tan,20.0,ona
McDull: Niu Hua Che Specials,2.0,special
McDull: Niu Hua Chen,11.0,ona
McDull: Wo He Wo Mama,1.0,movie
McDull: Xiang Dang Dang,1.0,movie
McDull: Xiang Dang Dang Ban Wo Xin,1.0,movie
Mechano: Scientific Attack Force,3.0,ova
Megido 72: Nagaki Sen Tabi no Katawara de,5.0,ona
Megumi no Daigo: Kajiba no Baka Yarou,1.0,movie
Megumi no Daigo: Kyuukoku no Orange,,tv
Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,1.0,special
Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,1.0,special
Megumi to Taiyou: Kajuu Gummi Tweet Love Story,1.0,special
Meiji Tokyo Renka Movie 1: Yumihari no Serenade,1.0,movie
Meiji Tokyo Renka Movie 2: Hanakagami no Fantasia,1.0,movie
Meiken Lassie: Yume ni Mukatte Hashire!,1.0,special
Meikoku Gakuen: Jutai-hen,2.0,ova
Meili Jiayuan: Zhengjiu Weiji,30.0,tv
Meirenyu: Haidao Laixi,1.0,movie
Meishi Da Maoxian: Huore Zhi Lu,55.0,tv
Meishi Da Maoxian: Wenming Zhi Lu,52.0,tv
Meishi Da Maoxian: Yingxiong Hui,1.0,movie
Meishu Guan Zhi Ye: Jindai Guowai Meishu Pian,267.0,tv
Meishu Guan Zhi Ye: Jindai Zhongguo Meishu Pian,299.0,tv
Meitantei Conan: Hannin no Hanzawa-san,12.0,tv
Meitantei Conan: Keisatsu Gakkou-hen Wild Police Story - Case. Furuya Rei,1.0,special
Meitantei Conan: Kodai Kyouryuu no Nazo ni Semare!,1.0,ova
Meitantei Conan: Zero no Tea Time,6.0,tv
Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,1.0,ova
Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,1.0,movie
Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,1.0,movie
Memories: Younenki no Joukei,1.0,movie
Meng Guo Le Duoduo: Shuiguo Xunzhang,26.0,ona
Meng Hui Gu Su Cheng: Shiluo Di Ditu,20.0,tv
Meng Qi Shi Shen: Huanxi Zhui Hun,12.0,ona
Meng Qi Shi Shen: Zaijie Liangyuan,12.0,ona
Meng Ta: Xue Mi Cheng,13.0,ona
Meng Zhou Shaonian Zhi: Qin Jian Chuanqi,18.0,tv
Meng Zhou Shaonian Zhi: Shanggu Chuanqi,18.0,tv
Meng Zhou Shaonian Zhi: Tian Qing Chuanqi,19.0,tv
Meng Zhou Shaonian Zhi: Xihan Gongzhu,38.0,tv
Menghuan Shuyuan: Huxi Jiankang Kepu,13.0,ona
Menghuan Shuyuan: Kexue Xiao Jizhe,12.0,ona
Menghuan Shuyuan: Youxue Ji,14.0,ona
Menghuan Xiyou: Lei Nu Weiji,13.0,ona
Menghuan Xiyou: Tianming Zhi Zhan,13.0,ona
Menhera Ayuri no Yamanai Onedari: Headphone wa Hazusenai,2.0,ova
Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,12.0,tv
Meshimase Lodoss-tou Senki: Sorette Oishii no?,13.0,tv
Mesu Kyoushi 4: Kegasareta Kyoudan,6.0,ova
Mesu Kyoushi: Injoku no Kyoushitsu,3.0,ova
Mesu Saga: Persona,1.0,ova
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,1.0,movie
Metal Fight Beyblade: Baku,51.0,tv
Mezase! Kakkoii Ichinensei: Champion ni Chousen,1.0,ova
Mi Bao Chuanshuo: Bai Cheng Ming Huan You Ji,8.0,ona
Mi Le Mi Ke: Shenqi Haitun Dao,26.0,tv
Mi Le Mi Ke: Shenqi Haitun Dao 2nd Season,26.0,tv
Mianhua Tang He Yunduo Mama: Chaoji Xiao Mihua,1.0,movie
Mianhua Tang He Yunduo Mama: Fu Shu Song Ji,1.0,movie
Mianhua Tang He Yunduo Mama: Meimeng Cheng Zhen,1.0,movie
Miao Xiansheng: Huo Ze Kui Xiao Ren Chuan,5.0,ona
Miao Xiansheng: Yan Luo Dadao,1.0,ona
Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,1.0,ova
Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,2.0,ova
Microphone Soul Spinners: Kotodama Shoujo,24.0,ona
Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,1.0,special
Midnight Eye: Gokuu,1.0,ova
Midnight Eye: Gokuu II,1.0,ova
Midnight: Eraser Wars Spin-off,1.0,movie
Midori no Kuni no Otomodachi: Koeda-chan,8.0,ona
Midori no Makibao: Owaranai Chоusen!!,1.0,special
Mighty Thor: Battle Royale,1.0,ona
Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,1.0,ova
Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,1.0,special
Miko Note Episode 0: Zenjitsudan,1.0,ona
Military!: Tamatama Shoumetsu Suru Shiroki Hikari!,1.0,special
Milk House Dreaming: Ai no Shiki,1.0,ova
Milk Junkie: Shimai-hen,4.0,ova
Milky Gal: Cats Ai,1.0,ova
Milky Passion: Dougenzaka - Ai no Shiro,1.0,ova
Million Doll: Otaku Go Kouza,1.0,special
"Miloha CM: Oresama ni, Amae Chai na",1.0,special
"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",1.0,special
Ming Ji 2: Chu Zhi Lian,1.0,ona
Ming Ji 3: Qushe,1.0,ona
Ming Ji 4: Chenfeng Zhuiyi,1.0,ona
Mini Hama: Minimum Hamatora,8.0,tv
Mini Hama: Minimum Hamatora Movies,2.0,movie
Mini Moni the Movie: Okashi na Daibouken!,1.0,movie
Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,7.0,special
Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,7.0,special
"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!",1.0,special
Mini Toji: Yume,1.0,special
Miniforce: Super Dino Power,52.0,tv
Minna ga Shitteru: Kokoro Atatamaru Natsukashii Ohanashi Series,20.0,ova
Minna no Douyou: Shabondama - Oyako de Utau Uta,15.0,music
Minna no Douyou: Warera wa Umi no Ko - Minna de Utau Uta,15.0,music
Minna no Douyou: Yuuyake Koyake - Utaitsugitai Uta,15.0,music
Minna no Tonio-chan: Fuck the World,1.0,special
Miracle Train: Chuo-sen e Youkoso,1.0,special
Miracle☆Train: Oedo-sen e Youkoso,13.0,tv
Mirai Nikki (TV): Ura Mirai Nikki,10.0,special
Mirai Nikki: Redial,1.0,ova
Mirai Shounen Conan 2: Taiga Daibouken,24.0,tv
Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,1.0,movie
Mirai e no Kakehashi: Bridge for Future,6.0,ona
"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou",1.0,ova
Mirai e no Tegami: Kono Michi no Tochuu kara,2.0,ona
Mirai ni Mukete: Bousai wo Kangaeru,1.0,movie
Miraijin Go Home Bangai: Oyome ni Oide,1.0,music
Miru Tights: Cosplay Satsuei Tights,1.0,special
Miss Monochrome The Animation: Manager,1.0,ova
Miss Monochrome The Animation: Soccer-hen,1.0,ona
Miss Monochrome: Music Clips,15.0,music
Misuzu: Ikenai Koto,1.0,ova
Mitama: Nin,2.0,ova
Mitsudomoe: Oppai Ippai Mama Genki,1.0,special
Mix: Meisei Story,24.0,tv
"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",24.0,tv
Miyamoto Musashi: Souken ni Haseru Yume,1.0,movie
Miyanishi Tatsuya Gekijou: Omae Umasou da na,20.0,tv
Mizu no Sei: Kappa Hyakuzu,1.0,movie
Mnemosyne: Mnemosyne no Musume-tachi,6.0,tv
Mo Dao Zu Shi: Wanjie Pian,12.0,ona
Mo Dao Zu Shi: Xian Yun Pian,8.0,ona
Mo Jiao Zhentan 2: Da Sanjiao Jihua,52.0,tv
Mo Lin Chuanqi: Yuangu Shenshou,26.0,tv
Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,1.0,ova
Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,1.0,special
Mob Psycho 100: Tankoubon Hatsubai Kinen Anime,3.0,special
Modeng Senlin: Conglin De Huxi,20.0,tv
Modeng Senlin: Dadi Zhi Ge,20.0,tv
Modeng Senlin: Meishi Zongdongyuan,1.0,movie
Modeng Senlin: Shengming Zhi Shui,20.0,tv
Modern Love Tokyo: Kare ga Kanaderu Futari no Shirabe,1.0,ona
Moero Arthur: Hakuba no Ouji,22.0,tv
Mofa KK: Shenmi Jingling Dao,26.0,ona
Mohuan Tuoluo: Ji Jia Zhan Che,30.0,tv
Mohuan Tuoluo: Ju Neng Yinqing,30.0,tv
Mole Zhuang Yuan 3: Mohuan Lieche Da Maoxian,1.0,movie
Mole Zhuang Yuan II: Hai Yao Bao Cang,1.0,movie
Mole Zhuang Yuan: Bing Shi Ji,1.0,movie
Mole Zhuang Yuan: Shiqian Ji,20.0,ona
Mole Zhuang Yuan: Zhou Bo Ju,9.0,ona
Momoiro Sisters: Idol Densetsu Momoko!?,1.0,special
Momon's Sand Witch Bangai-hen: Tanu no Kyuujitsu,1.0,ona
Momotarou: Umi no Shinpei,1.0,movie
Momoya x Peeping Life: Go en desu yo!,4.0,ona
Momoya x Peeping Life: Go en desu yo! II,5.0,ona
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,10.0,tv
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,2.0,special
Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,1.0,ova
Money Wars: Nerawareta Waterfront Keikaku,1.0,ova
Monkey Punch no Sekai: Alice,1.0,ova
Monkey Punch: Manga Katsudou Daishashin,12.0,tv
Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,1.0,special
Monogatari Series: Second Season,26.0,tv
Monoshiri Daigaku: Ashita no Calendar,1274.0,tv
Monster Extra: Hottan,1.0,special
Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,1.0,ova
Monster Farm: Enbanseki no Himitsu,48.0,tv
Monster Farm: Legend e no Michi,25.0,tv
Monster High: Kowa-ike Girls,8.0,ona
Monster Hunter Stories: Ride On,75.0,tv
Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,60.0,ona
"Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",1.0,ona
Monster Strike Anime: Kieyuku Uchuu-hen,13.0,ona
Monster Strike The Movie: Hajimari no Basho e,1.0,movie
Monster Strike the Movie: Lucifer - Zetsubou no Yoake,1.0,movie
Monster Strike the Movie: Sora no Kanata,1.0,movie
Monster Strike: Katsubou no Hate no Risoukyou,1.0,ona
Monster Strike: Mermaid Rhapsody,1.0,ona
Monster Strike: Rain of Memories,1.0,ona
Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,1.0,ona
Monsters: Ippyaku Sanjou Hiryuu Jigoku,,
Moom: Hajimari no Monogatari,1.0,special
Moonlight Mile 1st Season: Lift Off,12.0,tv
Moonlight Mile 2nd Season: Touch Down,14.0,tv
Mori no Densetsu: Dai Ni Gakushou,1.0,movie
Mori no Youki na Kobito-tachi: Belfy to Lillibit,26.0,tv
Moshi Juexing: Ruqin,13.0,ona
Moshi Juexing: Ruqin 2nd Season,13.0,ona
Moshi Juexing: Suyuan,26.0,ona
Moshi Meta: Moshi Joshikousei ga Metaverse de Miko ni Nattara,1.0,ona
"Moshi, Ginkou ga Nakatta-ra?: Mahoutsukai Sally no Ginkou Nyuumon",1.0,ova
Mother: Saigo no Shoujo Eve,1.0,movie
Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,1.0,movie
Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,1.0,ova
Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta! Special,1.0,special
Mouretsu Pirates: Abyss of Hyperspace,1.0,movie
Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,1.0,special
Mouseman: Ai no Katamari,1.0,movie
Mousou Kagaku Series: Wandaba Style,12.0,tv
Mousou Kagaku Series: Wandaba Style - Mix Juice no Tsukurikata,1.0,ova
Moyashimon Returns: Kin Gekijou Shutchou-ban,3.0,ona
Moyashimon: Kin Gekijou Deluxe,4.0,special
Mr. Shape: High Touch Taisou,1.0,ona
Mu Qi Ling 2: Sheng Tian Ling Zhong,52.0,tv
Mu Qi Ling 3: Qi Ling Zhi Xin,52.0,tv
Mu Qi Ling: Lu Ying Zhan Ling,30.0,tv
Mu Wang Zhi Wang: Han Tie Dou,21.0,ona
Mu Wang Zhi Wang: Qi Lin Jue,20.0,ona
Mu Wang Zhi Wang: Xuan Guan Si,20.0,ona
Mu Wang Zhi Wang: You Du Zhan,26.0,ona
Mudan Xianzi: Rui Chunhua Kai,1.0,movie
Mudazumo Naki Kaikaku: The Legend of Koizumi,3.0,ova
Mugen Shinshi: Bouken Katsugeki-hen,1.0,ova
Mugen no Juunin: Immortal,24.0,ona
Mugen no Ryvius: Illusion,6.0,ona
Mugen no Ryvius: Light,6.0,special
Mukamuka Paradise: Okaasan to Manabu Koutsuu Anzen,1.0,ova
Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,,tv
Mulan: Heng Kong Chu Shi,1.0,movie
Munou na Nana Mini Anime: Yaminabe Party,1.0,special
Munto: Toki no Kabe wo Koete,1.0,ova
Musaigen no Phantom World: Limitless Phantom World,7.0,special
Musaigen no Phantom World: Mizutama no Kiseki,1.0,special
Musha Knight Commando: SD Gundam Scramble,2.0,movie
Mushimushi Mura no Nakama-tachi: Minna Ii Toko Arun da yo,1.0,ova
Mushishi Zoku Shou: Odoro no Michi,1.0,special
Mushishi Zoku Shou: Suzu no Shizuku,1.0,movie
Mushishi: Hihamukage,1.0,special
Mushoku Tensei II: Isekai Ittara Honki Dasu,12.0,tv
Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,1.0,special
Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,12.0,tv
Mushoku Tensei: Isekai Ittara Honki Dasu,11.0,tv
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,1.0,special
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,12.0,tv
Mutant Turtles: Choujin Densetsu-hen,2.0,ova
Mutou Cun: Shenqi Luse Xin,26.0,tv
Mutsu Enmei Ryuu Gaiden: Shura no Toki,26.0,tv
Muumindani no Monogatari: Hoshi to Hana no Serenade,1.0,movie
Muv-Luv Alternative: Total Eclipse,24.0,tv
Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,1.0,special
Muzhi Zong Dong Yuan: Yulin Qiyu,10.0,tv
My Graduation: Mirai,1.0,music
My Imouto: Koakuma na A-Cup,2.0,ova
NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,3.0,ova
NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,3.0,ova
NHK Special Kyouryuu VS Honyuurui: 1-oku 5-senman Toshi no Tatakai,2.0,special
Na Nian Na Tu Naxie Shi Er: Fanwai Pian,5.0,ona
Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,1.0,movie
Nagasaki 1945: Angelus no Kane,1.0,movie
Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,1.0,ova
Nakado Riku Animation: Hijouyou Mochidashi Bukuro wo Youi Shiyou,1.0,ona
Nakanohito Genome [Jikkyouchuu]: Knots of Memories,1.0,ova
Naki no Ryuu: Hiryuu no Shou (1991),1.0,ova
Nakoruru: Ano Hito kara no Okurimono,1.0,ova
Nama Lo Re: Furachimono The Animation,1.0,ova
Nama Lo Re: Namakemono The Animation,1.0,ova
Namaiki: Kissuisou e Youkoso! The Animation,1.0,ova
Namakura Gatana: Kunoichi-hen,1.0,ona
Namanaka Hyaku Percent!: Katamusubi no Shinpa,3.0,ova
Nameko: Sekai no Tomodachi,26.0,tv
Namida no Sotsuen Special: Arigatou Baba,1.0,ova
Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san,1.0,ova
Nana Toshi Monogatari: Hokkyokukai Sensen,2.0,ova
Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,8.0,tv
Nanaraki: Seven Lucky Gods,12.0,ona
Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,1.0,movie
Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,1.0,movie
Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,1.0,ova
Nanatsu no Taizai: Ensa no Edinburgh,1.0,ona
Nanatsu no Taizai: Ensa no Edinburgh Part 2,1.0,ona
Nanatsu no Taizai: Funnu no Shinpan,24.0,tv
Nanatsu no Taizai: Imashime no Fukkatsu,24.0,tv
Nanatsu no Taizai: Imashime no Fukkatsu Joshou,1.0,special
Nanatsu no Taizai: Kamigami no Gekirin,24.0,tv
Nanatsu no Taizai: Mokushiroku no Yonkishi,,tv
Nanatsu no Taizai: Seisen no Shirushi,4.0,tv
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,10.0,ona
Nanatsumi Project: Sono Ichi,1.0,ona
Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,1.0,special
Nangoku Shounen Papuwa-kun: Hoshifuru Yoru ni Aimashou,1.0,ova
Naniwa Kinyuu Den: Minami no Teiou,2.0,ova
Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,1.0,ova
Naniwa Yuukyouden: Kanketsu-hen,1.0,ova
Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,1.0,ova
Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,1.0,ova
Nanocore: NG Scenes - Nano's Daily Life,2.0,ona
Naoko no Tropic Angel: Hyouryuu,1.0,ova
Narutaru: Mukuro Naru Hoshi Tama Taru Ko,13.0,tv
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,1.0,movie
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,1.0,movie
Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panic Dattebayo!,1.0,movie
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,1.0,ova
Naruto SD: Rock Lee no Seishun Full-Power Ninden,51.0,tv
Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,1.0,movie
Naruto: Akaki Yotsuba no Clover wo Sagase,1.0,special
Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,1.0,special
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,1.0,movie
Naruto: Shippuuden,500.0,tv
"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",1.0,special
Naruto: Shippuuden - Sunny Side Battle,1.0,special
Naruto: Shippuuden Movie 1,1.0,movie
Naruto: Shippuuden Movie 2 - Kizuna,1.0,movie
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,1.0,movie
Naruto: Shippuuden Movie 4 - The Lost Tower,1.0,movie
Naruto: Shippuuden Movie 5 - Blood Prison,1.0,movie
Naruto: Shippuuden Movie 6 - Road to Ninja,1.0,movie
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,1.0,special
Naruto: The Cross Roads,1.0,special
Nasu: Andalusia no Natsu,1.0,movie
Nasu: Suitcase no Wataridori,1.0,ova
